,RESEARCH_ASSET_ID,ASSET_TITLE,ASSET_SUBTITLE,ASSET_DOI,ASSET_PMID,ASSET_ISBN,ASSET_EISBN,ASSET_PMCID,ASSET_GOVTNUM,ASSET_PUBLISHER,ASSET_PUBLICATIONPLACE,ASSET_PUBLISHDATE,ASSET_AVAILDATE,ASSET_ACCEPTDATE,ASSET_COPYRIGHTDATE,ASSET_CREATEDATE,ASSET_OPENINGDATE,ASSET_PERFORMANCEDATE,ASSET_RESTYPE,ASSET_RESSUBTYPE,ASSET_KEYWORDS,ASSET_PEEREVIEW,ASSET_LANG,ASSET_ABSTRACT,ASSET_COPYRIGHT,ASSET_LICENSECODE,ASSET_ACCESSRIGHT,ASSET_ACCESSRIGHTDATE,ASSET_AFFILIATION,ASSET_GRANTNOTE,ASSET_ORIGASSET_ID,ASSET_SUBMITDATE,ASSET_ORIG_REPOSITORYNAME,ASSET_PAGES,ASSET_SIZE,ASSET_EXTENT,ASSET_FORMAT,ASSET_EDITION,ASSET_SUBJECT,ASSET_SDG,ASSET_OPENACCESS,ASSET_OPENACCESSSTATUS,ASSET_PRVNCE,ASSET_ALTTITLE,ASSET_TRANSLATTI,ASSET_OTHERTIT,ASSET_SERIES,ASSET_VOLNUM,ASSET_IDURI,ASSET_HANDLE,ASSET_IDOTHER,ASSET_IDPQDT,ASSET_ARXIV,ASSET_DATESUB,ASSET_DATEUPD,ASSET_DATEVALID,ASSET_DATEEPUB,ASSET_DATEPOSTED,ASSET_DATEOTHER,ASSET_DATEAPP,ASSET_DATECOMPL,ASSET_DATEDEGREE,ASSET_DATEDEF,ASSET_DATEPRESNT,ASSET_CONFNAME,ASSET_CONFNUM,ASSET_CONFLOC,ASSET_CONFDAT,ASSET_EVNTNAM,ASSET_EVNTLOC,ASSET_EVNTDAT,ASSET_EVNTTYP,ASSET_EVNTNUM,ASSET_DGRGRANT,ASSET_DGRLEVEL,ASSET_DGRNAME,ASSET_PRIMARYSUBJ,ASSET_SECONDARYSUBJ,ASSET_PAGESUNPAGINATED,ASSET_APPLICATIONDATE,ASSET_RENEWEDDATE,ASSET_PATENT_STATUS,ASSET_PATENT_NUMBER,ASSET_PATENT_ABBREVNUM,ASSET_PATENT_KINDCODE,ASSET_PATENT_APPLICATIONNUM,ASSET_PATENT_APPLICATIONCODE,ASSET_PATENT_AGENCY,ASSET_WOS,ASSET_SCOPUS,ASSET_ARK,ASSET_SICI,ASSET_RNO,ASSET_ISMN,ASSET_PORTAL_VISIBILITY,ASSET_IDENTIFIER_ADDITIONAL01,ASSET_PROFILE_VISIBILITY,ASSET_IDENTIFIER_ADDITIONAL02,ASSET_COMMENT,ASSET_IDENTIFIER_ADDITIONAL03,ASSET_METHODS,ASSET_IDENTIFIER_ADDITIONAL04,ASSET_SERIESINFO,ASSET_IDENTIFIER_ADDITIONAL05,ASSET_EDUCTNLEVEL,ASSET_IDENTIFIER_ADDITIONAL06,ASSET_INSTRUCTMETHOD,ASSET_IDENTIFIER_ADDITIONAL07,ASSET_TECHINFO,ASSET_IDENTIFIER_ADDITIONAL08,ASSET_SPATIALDESC,ASSET_IDENTIFIER_ADDITIONAL09,ASSET_TEMPORALDESC,ASSET_OTHERDESC,ASSET_BIBLIOGRAPH,ASSET_COVERAGE,ASSET_ILLUSTRATION,ASSET_DATECOLLECT,ASSET_DATEISSUE,ASSET_DATERENEW,ASSET_ANZTOA,ASSET_COURSENAME,ASSET_COURSENUMB,ASSET_LEARNTIME,ASSET_MOBILCOMPAT,ASSET_SRCCODEAVAIL,ASSET_SERIESNUMBER,ASSET_PUBSEASON,ASSET_DGRSEASON,ASSET_DGRPRG,ASSET_LOCLFLD1,ASSET_LOCLFLD2,ASSET_LOCLFLD3,ASSET_LOCLFLD4,ASSET_LOCLFLD5,ASSET_LOCLFLD6,ASSET_LOCLFLD7,ASSET_LOCLFLD8,ASSET_LOCLFLD9,ASSET_LOCLFLD10,ASSET_LOCLFLD11,ASSET_LOCLFLD12,ASSET_LOCLFLD13,ASSET_LOCLFLD14,ASSET_LOCLFLD15,ASSET_PROJTYPE,ASSET_AUDIENCE,PRTOF_EPAGE,PRTOF_SPAGE,PRTOF_ISSUE,PRTOF_ARTICLENUMBER,PRTOF_VOL,PRTOF_ISSN,PRTOF_EISSN,PRTOF_ISBN,PRTOF_EISBN,PRTOF_TITLE,PRTOF_DOI,PRTOF_PAGES,PRTOF_NLMABRV,CREATOR_FAMNAME,CREATOR_GIVNAME,CREATOR_MIDNAME,CREATOR_NAMESUF,CREATOR_AFFILIATION,CREATOR_EMAIL,CREATOR_RESEARCHERID,CREATOR_ORCID,CREATOR_PRIMARYID,CREATOR_BRCODE,CREATOR_ADDITIONAL,OCREATOR_ORGANIZATION,CONT_TYPE,CONT_CONTNAME,CONT_FAMNAME,CONT_GIVNAME,CONT_MIDNAME,CONT_NAMESUF,CONT_AFFILIATION,CONT_EMAIL,CONT_RESEARCHERID,CONT_ORCID,CONT_PRIMARYID,CONT_BRCODE,CONT_ADDITIONAL,OCONT_ORGANIZATION,LINK_LINKURL,LINK_LINKTITLE,LINK_LINKDESC,LINK_CONTENTTYPE,LINK_LINKLCNSE,LINK_LINKRIGHTS,LINK_LINKOWN,LINK_ORDER,LINK_DISPLAY_IN_VIEWER,FILE_FILEURL,FILE_DESCRIPTION,FILE_DISPLAY_NAME,FILE_CONTENTTYPE,FILE_ORDER,FILE_RIGHTS,FILE_RIGHTS_REASON,FILE_RIGHTS_DATE,FILE_LICENSE,FILE_SUPPLEMENTAL
"PRTOF","99906420100561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","","","","","","","","Geschlecht-Literatur-Geschichte","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASSET","99906421800561","The segmented overriding plate and coupling at the south-central Chilean margin (36-42 degrees S)","","","","","","","","Springer","Berlin","2006","","","","","","","publication.bookChapter","","Applied geophysics@@basins@@continental crust@@continental margin@@crust@@density@@East Pacific@@fore-arc basins@@geophysical methods@@geophysical profiles@@geophysical surveys@@gravity anomalies@@gravity methods@@Pacific Ocean@@plate convergence@@plate tectonics@@segmentation@@seismic methods@@seismic profiles@@seismicity@@shear stress@@Solid-earth geophysics@@South America@@subduction@@subduction zones@@surveys","NO","eng","","","","","","TR_INTEGRATION_INST___Faculty_of_Humanities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRTOF","99906421800561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","374","355","","","","","","9783540243298@@3540243291","","The Andes; active subduction orogeny","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASSET","99906422500561","Data management of the SFB 267 for the Andes; from ink and paper to digital databases","","","","","","","","Springer","Berlin","2006","","","","","","","publication.bookChapter","","Andes@@Central Andes@@Collaborative Research Center 267@@data bases@@data management@@data processing@@digitization@@geographic information systems@@geotraverses@@information management@@information systems@@international cooperation@@mapping@@programs@@South America@@Structural geology@@tectonics@@three-dimensional models@@visualization","NO","eng","","","","","","TR_INTEGRATION_INST___Faculty_of_Humanities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRTOF","99906422500561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","558","539","","","","","","9783540243298@@3540243291","","The Andes; active subduction orogeny","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASSET","99906507000561","WORLD CULTURES: AN ELECTRONIC JOURNAL AND COMPARATIVE DATABASE","","10.1515/9783111521251-030","","","","","","DE GRUYTER SAUR","Berlin, Boston","2015","","","","","","","publication.bookChapter","","","NO","ger","","","","","","TR_INTEGRATION_INST___Faculty_of_Humanities","","","","","5","","","","Originally published 1991","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRTOF","99906507000561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","188","184","","","","","","9783598110412@@3598110413","3111521257@@9783111521251","Computers in the humanities and the social sciences","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASSET","99906497900561","Identification of uppercrustal discontinuities using dip curvature analysis of isostatic residual gravity: examples from the central Andes","","10.23689/fidgeo-1887","","","","","","FID GEO","","20060101","","","","","","","publication.bookChapter","","","NO","ger","Structural analysts are often faced with the problem of identifying prominent structural discontinuities covered by post-tectonic sedimentary or volcanic rocks. Gravity fields are often used to delineate the trace of buried discontinuities but are frequently found to be too crude to localize discontinuities adequately. Here, we introduce the importance of dip curvature of the isostatic residual gravity for identifying upper-crustal discontinuities. The relationship between Bouguer gravity, isostatic residual gravity and its dip curvature, first-order structural elements and distribution of Neogene volcanic rocks was examined in the central Andean plateau, more specifically, the southern Altiplano and the Puna...","","","","","TR_INTEGRATION_INST___Faculty_of_Humanities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRTOF","99906497900561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9783938616406@@3938616407","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASSET","99906499200561","PROLOGUE","The Guidance of Strangers","","","","","","","University of Arkansas Press","","20211108","","","","","","","publication.bookChapter","","","NO","eng","Fifteen trips to photograph in libraries and the towns around them, each preceded by emails, phone calls, and scouting trips. Visits to places I didn’t know existed until I started looking at the Arkansas State Librarian’s list of the fifty smallest public libraries in Arkansas (by square footage) and tried to find them on a map. Some places I had personal connections to; others appeared so new and different to me they could have been in another state. On the road, we camped or rented cabins in state parks and occasionally spent nights in Airbnbs and small-town motels. We bought","","","","","TR_INTEGRATION_INST___Faculty_of_Humanities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRTOF","99906499200561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","","","","","","1682261727@@9781682261729","9781610757485@@1610757483","Remote Access","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASSET","99906501400561","Upper-crustal structure of the Central Andes inferred from dip curvature analysis of isostatic residual gravity","","","","","","","","Springer","Berlin","2006","","","","","","","publication.bookChapter","","Altiplano@@Applied geophysics@@Cenozoic@@Central Andes@@crust@@deformation@@dip@@faults@@folds@@geophysical methods@@gravity anomalies@@gravity field@@isostasy@@mapping@@Neogene@@orientation@@Puna@@radar methods@@terrains@@Tertiary@@topography@@upper crust","NO","eng","","","","","","TR_INTEGRATION_INST___Faculty_of_Humanities","","","","","","","","","","0112190@@0107000@@1005010@@1005024","","UNKNOWN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","test1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRTOF","99906501400561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","336","327","","","","","","9783540243298@@3540243291","","The Andes; active subduction orogeny","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASSET","99968662700561","my conference presentation","","","","","","","","","","","","","","","","","conference.conferencePresentation","","","","eng","","","","","","TR_INTEGRATION_INST___Faculty_of_Engineering@@TR_INTEGRATION_INST___Faculty_of_Humanities","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20230416","","","","20230416 - 20230417","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PRTOF","99968662700561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ASSET","99971262100561","new test for returning","","","","","","","","","","","","20170202","","","","","publication.abstract","","","UNKNOWN","eng","","","","","","TR_INTEGRATION_INST___Faculty_of_Engineering@@TR_INTEGRATION_INST___Faculty_of_Humanities","","","","","","","","","","","","UNKNOWN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
